date,jyo_cd,race_no,rank1_course,rank2_course,payout_2nd
2025-04-28,19,9,4,1,1200
2025-04-28,19,10,3,2,3100
2025-04-28,19,11,3,2,3500
2025-04-28,19,12,1,6,1000
2025-04-28,12,1,1,2,800
2025-04-28,12,2,1,3,600
2025-04-28,12,3,4,1,1800
2025-04-28,12,4,4,3,4100
2025-04-28,12,5,1,2,500
2025-04-28,12,6,1,3,600
2025-04-28,12,7,1,2,400
2025-04-28,12,8,1,2,900
2025-04-28,12,9,1,5,1000
2025-04-28,12,10,3,2,3700
2025-04-28,24,1,1,4,800
2025-04-28,24,2,1,2,600
2025-04-28,24,3,1,4,1600
2025-04-28,24,4,1,4,800
2025-04-28,24,5,5,4,5100
2025-04-28,24,6,4,5,4000
2025-04-28,24,7,1,2,600
2025-04-28,24,8,1,6,3000
2025-04-28,24,9,5,6,8500
2025-04-28,24,10,1,2,500
2025-04-28,24,11,1,4,1400
2025-04-28,21,1,1,5,1000
2025-04-28,21,2,1,3,600
2025-04-28,21,3,1,6,1500
2025-04-28,21,4,2,1,700
2025-04-28,21,5,4,1,2000
2025-04-28,21,6,6,4,9800
2025-04-28,21,7,5,1,1800
2025-04-28,21,8,1,2,400
2025-04-28,21,9,1,2,800
2025-04-28,21,10,5,6,7800
2025-04-28,05,1,3,1,1300
2025-04-28,05,2,1,3,700
2025-04-28,05,3,1,4,1300
2025-04-28,05,4,1,3,500
2025-04-28,05,5,1,5,1300
2025-04-28,05,6,1,3,800
2025-04-28,05,7,1,4,1500
2025-04-28,05,8,1,5,1600
2025-04-28,05,9,1,4,800
2025-04-28,05,10,6,4,18400
2025-04-29,08,1,1,3,700
2025-04-29,08,2,3,1,1200
2025-04-29,08,3,1,5,1200
2025-04-29,08,4,1,2,800
2025-04-29,08,5,1,3,1000
2025-04-29,08,6,1,4,800
2025-04-29,08,7,1,6,2200
2025-04-29,08,8,1,2,600
2025-04-29,08,9,1,2,800
2025-04-29,08,10,2,1,600
2025-04-29,08,11,2,1,1000
2025-04-29,08,12,3,2,2900
2025-04-29,03,1,1,3,700
2025-04-29,03,2,1,2,600
2025-04-29,03,3,3,4,2100
2025-04-29,03,4,1,4,700
2025-04-29,03,5,1,3,800
2025-04-29,03,6,5,4,5800
2025-04-29,03,7,4,3,5800
2025-04-29,03,8,2,6,3100
2025-04-29,03,9,1,3,600
2025-04-29,03,10,2,1,700
2025-04-29,03,11,1,2,400
2025-04-29,03,12,1,2,600
2025-04-29,21,1,4,1,1100
2025-04-29,21,2,1,3,600
2025-04-29,21,3,5,1,2100
2025-04-29,21,4,1,3,500
2025-04-29,21,5,1,6,900
2025-04-29,21,6,1,2,500
2025-04-29,21,7,6,2,4800
2025-04-29,21,8,4,1,1800
2025-04-29,21,9,1,6,1500
2025-04-29,21,10,1,2,1200
2025-04-29,21,11,5,1,1200
2025-04-29,14,1,1,2,700
2025-04-29,14,2,1,6,2700
2025-04-29,14,3,1,3,900
2025-04-29,14,4,1,6,2000
2025-04-29,14,5,1,2,700
2025-04-29,14,6,1,5,1000
2025-04-29,14,7,1,2,600
2025-04-29,14,8,1,2,400
2025-04-29,14,9,2,6,7300
2025-04-29,14,10,3,2,2500
2025-04-29,02,1,2,1,700
2025-04-29,02,2,1,4,1000
2025-04-29,02,3,6,1,2200
2025-04-29,02,4,1,2,600
2025-04-29,02,5,1,4,1000
2025-04-29,02,6,1,2,500
2025-04-29,02,7,1,6,1500
2025-04-29,02,8,1,2,900
2025-04-29,02,9,5,3,5200
2025-04-29,02,10,1,2,1300
2025-04-29,02,11,1,5,800
2025-04-29,02,12,1,5,1300
2025-04-29,23,1,1,3,600
2025-04-29,23,2,1,2,600
2025-04-29,23,3,1,3,700
2025-04-29,23,4,1,3,600
2025-04-29,23,5,1,3,500
2025-04-29,23,6,1,4,600
2025-04-29,23,7,2,1,1300
2025-04-29,23,8,1,3,500
2025-04-29,23,9,3,2,2900
2025-04-29,23,10,1,5,1000
2025-04-29,23,11,3,2,2600
2025-04-29,05,1,1,5,1400
2025-04-29,05,2,2,1,1100
2025-04-29,05,3,2,3,3600
2025-04-29,05,4,5,1,2600
2025-04-29,05,5,4,1,1000
2025-04-29,05,6,1,4,800
2025-04-29,05,7,3,1,1300
2025-04-29,05,8,6,1,2300
2025-04-29,05,9,1,3,1300
2025-04-29,05,10,3,1,1500
2025-04-29,05,11,1,4,800
2025-04-29,10,1,4,1,1200
2025-04-29,10,2,2,1,800
2025-04-29,10,3,6,1,2300
2025-04-29,10,4,2,1,900
2025-04-29,10,5,1,3,900
2025-04-29,10,6,1,3,1200
2025-04-29,10,7,1,5,1800
2025-04-29,10,8,1,4,1300
2025-04-29,10,9,1,4,1200
2025-04-29,10,10,2,1,900
2025-04-29,10,11,1,3,800
2025-04-29,24,1,1,4,800
2025-04-29,24,2,1,5,1000
2025-04-29,24,3,1,3,600
2025-04-29,24,4,5,1,1100
2025-04-29,24,5,1,2,600
2025-04-29,24,6,1,5,1600
2025-04-29,24,7,1,2,900
2025-04-29,24,8,1,2,700
2025-04-29,24,9,3,5,5600
2025-04-29,24,10,1,3,700
2025-04-29,01,1,3,1,500
2025-04-29,01,2,1,5,900
2025-04-29,01,3,2,1,800
2025-04-29,01,4,5,4,5400
2025-04-29,01,5,1,5,1600
2025-04-29,01,6,4,1,800
2025-04-29,01,7,1,2,700
2025-04-29,01,8,3,6,7000
2025-04-29,01,9,1,2,500
2025-04-29,01,10,2,6,5200
2025-04-29,01,11,1,6,1100
2025-04-29,01,12,1,5,1500
2025-04-30,22,1,2,1,800
2025-04-30,22,2,1,2,600
2025-04-30,22,3,2,6,6800
2025-04-30,22,4,5,1,1900
2025-04-30,22,5,1,5,800
2025-04-30,22,6,1,2,600
2025-04-30,22,7,1,5,1100
2025-04-30,22,8,1,3,700
2025-04-30,22,9,6,4,9000
2025-04-30,22,10,4,2,3800
2025-04-30,03,1,1,6,1900
2025-04-30,03,2,3,1,900
2025-04-30,03,3,3,2,1800
2025-04-30,03,4,6,1,2900
2025-04-30,03,5,1,3,700
2025-04-30,03,6,4,5,5800
2025-04-30,03,7,5,2,4200
2025-04-30,03,8,6,1,3200
2025-04-30,03,9,3,1,1800
2025-04-30,03,10,2,1,1500
2025-04-30,20,1,1,5,1400
2025-04-30,20,2,2,4,3600
2025-04-30,20,3,5,3,10600
2025-04-30,20,4,1,3,500
2025-04-30,20,5,5,1,1100
2025-04-30,20,6,1,4,600
2025-04-30,20,7,4,3,6600
2025-04-30,20,8,4,1,1200
2025-04-30,20,9,1,3,700
2025-04-30,20,10,1,4,900
2025-04-30,20,11,1,2,1000
2025-04-30,02,1,1,2,800
2025-04-30,02,2,3,1,1100
2025-04-30,02,3,1,5,1900
2025-04-30,02,4,1,4,1400
2025-04-30,02,5,5,4,7500
2025-04-30,02,6,2,4,3000
2025-04-30,02,7,1,6,2400
2025-04-30,02,8,4,2,3100
2025-04-30,02,9,1,2,600
2025-04-30,02,10,6,2,4900
2025-04-30,02,11,4,2,3800
2025-04-30,02,12,5,3,3600
2025-04-30,23,1,1,3,700
2025-04-30,23,2,1,3,600
2025-04-30,23,3,2,4,3400
2025-04-30,23,4,1,3,700
2025-04-30,23,5,4,2,2100
2025-04-30,23,6,1,4,800
2025-04-30,23,7,3,2,2800
2025-04-30,23,8,1,4,1100
2025-04-30,23,9,3,2,2200
2025-04-30,23,10,4,1,1000
2025-04-30,23,11,5,1,4400
2025-04-30,01,1,4,1,2300
2025-04-30,01,2,1,3,400
2025-04-30,01,3,1,5,1300
2025-04-30,01,4,6,3,8200
2025-04-30,01,5,1,2,500
2025-04-30,01,6,4,1,1700
2025-04-30,01,7,1,3,900
2025-04-30,01,8,1,4,1200
2025-04-30,01,9,2,1,600
2025-04-30,01,10,4,1,1500
2025-04-30,19,1,4,3,7900
2025-04-30,19,2,1,6,1000
2025-04-30,19,3,1,3,600
2025-04-30,19,4,2,5,2700
2025-04-30,19,5,1,4,1100
2025-04-30,19,6,1,2,600
2025-04-30,19,7,2,1,700
2025-04-30,19,8,4,1,1900
2025-04-30,19,9,1,5,700
2025-04-30,19,10,6,1,3200
2025-04-30,19,11,5,1,1700
2025-04-30,19,12,1,2,600
2025-04-30,11,1,5,3,5200
2025-04-30,11,2,3,2,2600
2025-04-30,11,3,1,2,600
2025-04-30,11,4,6,5,16200
2025-04-30,11,5,1,6,1700
2025-04-30,11,6,3,6,4400
2025-04-30,11,7,1,5,1500
2025-04-30,11,8,3,1,700
2025-04-30,11,9,4,2,3500
2025-04-30,11,10,1,2,1000
2025-04-30,16,1,4,1,1500
2025-04-30,16,2,2,5,4500
2025-04-30,16,3,1,3,900
2025-04-30,16,4,1,2,700
2025-04-30,16,5,1,2,500
2025-04-30,16,6,5,1,1700
2025-04-30,16,7,1,4,600
2025-04-30,16,8,6,4,6600
2025-04-30,16,9,2,1,800
2025-04-30,16,10,1,5,700
2025-04-30,15,1,1,5,1000
2025-04-30,15,2,3,4,2600
2025-04-30,15,3,1,3,700
2025-04-30,15,4,1,3,900
2025-04-30,15,5,1,2,700
2025-04-30,15,6,1,4,1900
2025-04-30,15,7,1,2,900
2025-04-30,15,8,1,2,500
2025-04-30,15,9,3,1,1000
2025-04-30,15,10,1,3,800
2025-04-30,05,1,4,3,3000
2025-04-30,05,2,5,1,1400
2025-04-30,05,3,2,5,4300
2025-04-30,05,4,4,1,1900
2025-04-30,05,5,1,2,500
2025-04-30,05,6,2,1,1000
2025-04-30,05,7,4,1,1400
2025-04-30,05,8,1,5,1500
2025-04-30,05,9,1,3,800
2025-04-30,05,10,1,2,700
2025-05-01,06,1,1,2,700
2025-05-01,06,2,6,1,1400
2025-05-01,06,3,4,1,1400
2025-05-01,06,4,1,5,800
2025-05-01,06,5,2,4,3500
2025-05-01,06,6,1,3,1000
2025-05-01,06,7,1,3,700
2025-05-01,06,8,1,5,1000
2025-05-01,06,9,3,1,900
2025-05-01,06,10,4,1,1700
2025-05-01,01,1,1,3,1500
2025-05-01,01,2,1,2,900
2025-05-01,01,3,1,3,700
2025-05-01,01,4,1,2,500
2025-05-01,01,5,1,2,500
2025-05-01,01,6,3,4,5100
2025-05-01,01,7,1,4,900
2025-05-01,01,8,1,4,1000
2025-05-01,01,9,1,5,1600
2025-05-01,01,10,1,2,600
2025-05-01,09,1,1,5,1000
2025-05-01,09,2,1,2,800
2025-05-01,09,3,2,1,1100
2025-05-01,09,4,3,1,1100
2025-05-01,09,5,2,1,500
2025-05-01,09,6,1,3,1000
2025-05-01,09,7,3,4,3500
2025-05-01,09,8,3,6,5100
2025-05-01,09,9,2,3,1000
2025-05-01,09,10,1,2,800
2025-05-01,15,1,1,3,1400
2025-05-01,15,2,2,1,800
2025-05-01,15,3,1,2,700
2025-05-01,15,4,2,1,900
2025-05-01,15,5,1,3,600
2025-05-01,15,6,1,2,700
2025-05-01,15,7,2,3,2900
2025-05-01,15,8,2,1,800
2025-05-01,15,9,6,1,2100
2025-05-01,15,10,1,2,600
2025-05-01,15,11,1,3,400
2025-05-01,15,12,1,2,400
2025-05-01,04,1,1,2,800
2025-05-01,04,2,1,6,1800
2025-05-01,04,3,1,4,900
2025-05-01,04,4,1,3,900
2025-05-01,04,5,1,2,700
2025-05-01,04,6,1,2,700
2025-05-01,04,7,2,1,1000
2025-05-01,04,8,1,2,600
2025-05-01,04,9,1,3,900
2025-05-01,04,10,2,4,2100
2025-05-01,10,1,6,3,5700
2025-05-01,10,2,1,2,700
2025-05-01,10,3,4,1,1700
2025-05-01,10,4,1,4,1200
2025-05-01,10,5,1,3,600
2025-05-01,10,6,2,1,1000
2025-05-01,10,7,3,5,4300
2025-05-01,10,8,3,1,1100
2025-05-01,10,9,3,2,1600
2025-05-01,10,10,3,4,3800
2025-05-01,10,11,1,3,800
2025-05-01,17,1,1,5,1200
2025-05-01,17,2,2,1,1000
2025-05-01,17,3,1,3,800
2025-05-01,17,4,1,4,1100
2025-05-01,17,5,2,5,2500
2025-05-01,17,6,1,4,1800
2025-05-01,17,7,2,3,1500
2025-05-01,17,8,1,6,1900
2025-05-01,17,9,1,5,1800
2025-05-01,17,10,4,2,3900
2025-05-01,17,11,1,3,1100
2025-05-01,17,12,2,4,2500
2025-05-01,13,1,1,4,800
2025-05-01,13,2,1,2,500
2025-05-01,13,3,2,4,3200
2025-05-01,13,4,3,1,800
2025-05-01,13,5,1,2,700
2025-05-01,13,6,2,3,2400
2025-05-01,13,7,1,5,1500
2025-05-01,13,8,3,1,1100
2025-05-01,13,9,1,3,900
2025-05-01,13,10,1,3,600
2025-05-01,13,11,3,1,1100
2025-05-01,18,1,1,6,600
2025-05-01,18,2,4,1,1600
2025-05-01,18,3,1,2,500
2025-05-01,18,4,6,1,4400
2025-05-01,18,5,3,1,700
2025-05-01,18,6,1,2,900
2025-05-01,18,7,4,1,1500
2025-05-01,18,8,1,3,1200
2025-05-01,18,9,1,3,700
2025-05-01,18,10,1,2,600
2025-05-01,18,11,5,1,2200
2025-05-01,18,12,4,1,1500
2025-05-02,08,1,1,2,1100
2025-05-02,08,2,1,5,1100
2025-05-02,08,3,1,2,600
2025-05-02,08,4,1,2,500
2025-05-02,08,5,2,1,1300
2025-05-02,08,6,3,2,2100
2025-05-02,08,7,3,2,3000
2025-05-02,08,8,2,1,800
2025-05-02,08,9,4,1,1700
2025-05-02,08,10,2,1,600
2025-05-02,08,11,2,1,1800
2025-05-02,18,1,4,1,1600
2025-05-02,18,2,1,6,1300
2025-05-02,18,3,1,3,600
2025-05-02,18,4,4,1,2100
2025-05-02,18,5,1,4,1000
2025-05-02,18,6,1,3,1100
2025-05-02,18,7,3,2,2300
2025-05-02,18,8,3,2,1600
2025-05-02,18,9,1,2,800
2025-05-02,18,10,3,1,1000
2025-05-02,03,1,1,5,2400
2025-05-02,03,2,2,1,1700
2025-05-02,03,3,2,1,600
2025-05-02,03,4,1,5,1100
2025-05-02,03,5,5,1,1800
2025-05-02,03,6,1,2,500
2025-05-02,03,7,1,3,800
2025-05-02,03,8,1,4,800
2025-05-02,03,9,1,2,700
2025-05-02,03,10,4,1,1500
2025-05-02,05,1,1,2,700
2025-05-02,05,2,1,2,900
2025-05-02,05,3,6,1,1900
2025-05-02,05,4,2,1,900
2025-05-02,05,5,1,3,700
2025-05-02,05,6,4,1,1900
2025-05-02,05,7,3,1,1300
2025-05-02,05,8,4,1,1700
2025-05-02,05,9,1,2,900
2025-05-02,05,10,1,6,2200
2025-05-02,05,11,2,1,800
2025-05-02,09,1,1,6,1300
2025-05-02,09,2,2,1,1000
2025-05-02,09,3,1,4,1100
2025-05-02,09,4,5,1,2000
2025-05-02,09,5,1,4,1400
2025-05-02,09,6,1,3,900
2025-05-02,09,7,1,2,600
2025-05-02,09,8,4,1,1300
2025-05-02,09,9,3,2,2400
2025-05-02,09,10,1,2,800
2025-05-02,02,1,2,1,1100
2025-05-02,02,2,4,3,4100
2025-05-02,02,3,1,2,700
2025-05-02,02,4,2,1,1000
2025-05-02,02,5,1,4,1000
2025-05-02,02,6,1,3,1000
2025-05-02,02,7,1,2,500
2025-05-02,02,8,1,2,1100
2025-05-02,02,9,1,3,500
2025-05-02,02,10,3,5,7300
2025-05-02,04,1,5,1,2000
2025-05-02,04,2,4,1,1200
2025-05-02,04,3,1,5,1600
2025-05-02,04,4,1,3,900
2025-05-02,04,5,4,1,1200
2025-05-02,04,6,1,5,1200
2025-05-02,04,7,1,4,900
2025-05-02,04,8,1,4,1000
2025-05-02,04,9,5,1,1800
2025-05-02,04,10,1,2,800
2025-05-02,04,11,1,4,1000
2025-05-02,04,12,1,3,700
2025-05-02,01,1,1,3,500
2025-05-02,01,2,3,2,4100
2025-05-02,01,3,1,2,400
2025-05-02,01,4,1,2,400
2025-05-02,01,5,1,3,800
2025-05-02,01,6,2,3,2900
2025-05-02,01,7,2,1,1100
2025-05-02,01,8,5,1,1400
2025-05-02,01,9,1,5,1200
2025-05-02,01,10,1,5,900
2025-05-02,01,11,1,3,900
2025-05-02,01,12,1,3,900
2025-05-03,03,1,1,5,800
2025-05-03,03,2,1,2,500
2025-05-03,03,3,2,6,4000
2025-05-03,03,4,4,3,5000
2025-05-03,03,5,5,1,1900
2025-05-03,03,6,1,5,1800
2025-05-03,03,7,4,1,1100
2025-05-03,03,8,1,2,700
2025-05-03,03,9,2,4,3000
2025-05-03,03,10,1,3,900
2025-05-03,14,1,1,6,1300
2025-05-03,14,2,1,5,1000
2025-05-03,14,3,4,2,3800
2025-05-03,14,4,4,2,2700
2025-05-03,14,5,1,4,1300
2025-05-03,14,6,1,3,1000
2025-05-03,14,7,2,6,5700
2025-05-03,14,8,2,1,900
2025-05-03,14,9,5,1,1300
2025-05-03,14,10,1,4,1400
2025-05-03,14,11,2,1,900
2025-05-03,21,1,5,1,1600
2025-05-03,21,2,1,3,900
2025-05-03,21,3,1,4,900
2025-05-03,21,4,3,2,1900
2025-05-03,21,5,2,1,800
2025-05-03,21,6,1,4,600
2025-05-03,21,7,1,2,700
2025-05-03,21,8,1,2,600
2025-05-03,21,9,4,1,2000
2025-05-03,21,10,1,4,1200
2025-05-03,21,11,1,3,900
2025-05-03,05,1,1,3,1100
2025-05-03,05,2,1,3,500
2025-05-03,05,3,1,3,500
2025-05-03,05,4,1,3,1000
2025-05-03,05,5,1,4,1200
2025-05-03,05,6,1,2,800
2025-05-03,05,7,3,1,800
2025-05-03,05,8,1,2,700
2025-05-03,05,9,1,3,700
2025-05-03,05,10,1,2,500
2025-05-03,05,11,1,4,1200
2025-05-03,16,1,1,3,800
2025-05-03,16,2,2,5,3600
2025-05-03,16,3,1,3,600
2025-05-03,16,4,1,5,1200
2025-05-03,16,5,5,2,4000
2025-05-03,16,6,2,1,600
2025-05-03,16,7,1,5,800
2025-05-03,16,8,1,2,500
2025-05-03,16,9,1,5,1200
2025-05-03,16,10,2,4,5900
2025-05-03,09,1,1,3,800
2025-05-03,09,2,1,3,1100
2025-05-03,09,3,1,6,1800
2025-05-03,09,4,2,1,800
2025-05-03,09,5,1,2,900
2025-05-03,09,6,3,1,1200
2025-05-03,09,7,3,2,2300
2025-05-03,09,8,1,2,500
2025-05-03,09,9,1,4,700
2025-05-03,09,10,2,1,800
2025-05-03,09,11,3,1,1200
2025-05-03,09,12,1,3,700
2025-05-03,20,1,6,3,7800
2025-05-03,20,2,1,3,1200
2025-05-03,20,3,1,2,400
2025-05-03,20,4,1,5,1200
2025-05-03,20,5,1,2,900
2025-05-03,20,6,4,1,1600
2025-05-03,20,7,2,1,800
2025-05-03,20,8,1,4,1400
2025-05-03,20,9,1,2,700
2025-05-03,20,10,1,6,1800
2025-05-04,14,1,1,3,1100
2025-05-04,14,2,4,1,2000
2025-05-04,14,3,2,5,3600
2025-05-04,14,4,1,4,1200
2025-05-04,14,5,1,3,800
2025-05-04,14,6,1,2,700
2025-05-04,14,7,1,4,1700
2025-05-04,14,8,1,3,400
2025-05-04,14,9,1,4,1000
2025-05-04,14,10,1,3,700
2025-05-04,19,1,1,5,1000
2025-05-04,19,2,1,3,800
2025-05-04,19,3,2,1,800
2025-05-04,19,4,2,4,3800
2025-05-04,19,5,1,5,1000
2025-05-04,19,6,4,1,1200
2025-05-04,19,7,2,1,1300
2025-05-04,19,8,1,2,700
2025-05-04,19,9,3,1,1100
2025-05-04,19,10,6,1,2900
2025-05-04,02,1,3,1,1600
2025-05-04,02,2,1,2,600
2025-05-04,02,3,4,1,1100
2025-05-04,02,4,4,3,4500
2025-05-04,02,5,1,5,1300
2025-05-04,02,6,3,5,4400
2025-05-04,02,7,1,3,600
2025-05-04,02,8,3,6,6500
2025-05-04,02,9,1,2,900
2025-05-04,02,10,5,2,4100
2025-05-04,02,11,1,2,800
2025-05-04,20,1,6,1,1600
2025-05-04,20,2,1,5,1500
2025-05-04,20,3,1,3,500
2025-05-04,20,4,1,5,2300
2025-05-04,20,5,3,1,1300
2025-05-04,20,6,4,1,1000
2025-05-04,20,7,1,2,600
2025-05-04,20,8,1,3,800
2025-05-04,20,9,1,2,500
2025-05-04,20,10,1,2,500
2025-05-04,12,1,2,1,1000
2025-05-04,12,2,3,1,1200
2025-05-04,12,3,1,2,900
2025-05-04,12,4,1,6,1600
2025-05-04,12,5,3,2,1900
2025-05-04,12,6,1,5,1400
2025-05-04,12,7,2,1,500
2025-05-04,12,8,6,3,9000
2025-05-04,12,9,2,1,1300
2025-05-04,12,10,2,4,4300
2025-05-04,12,11,2,1,900
2025-05-04,06,1,1,2,1000
2025-05-04,06,2,1,3,800
2025-05-04,06,3,1,5,1000
2025-05-04,06,4,3,6,7100
2025-05-04,06,5,2,1,1200
2025-05-04,06,6,1,2,700
2025-05-04,06,7,1,2,500
2025-05-04,06,8,3,6,4300
2025-05-04,06,9,3,1,1700
2025-05-04,06,10,6,1,1600
2025-05-04,06,11,3,1,700
2025-05-05,11,1,1,5,1100
2025-05-05,11,2,3,1,1000
2025-05-05,11,3,1,3,1000
2025-05-05,11,4,1,3,500
2025-05-05,11,5,1,3,300
2025-05-05,11,6,2,4,4200
2025-05-05,11,7,1,3,600
2025-05-05,11,8,1,4,1000
2025-05-05,11,9,1,2,700
2025-05-05,11,10,2,5,3800
2025-05-05,11,11,1,3,600
2025-05-05,11,12,1,5,1400
2025-05-05,12,1,4,1,1200
2025-05-05,12,2,1,6,2400
2025-05-05,12,3,1,5,500
2025-05-05,12,4,1,2,700
2025-05-05,12,5,5,4,4100
2025-05-05,12,6,1,5,1400
2025-05-05,12,7,5,1,1700
2025-05-05,12,8,1,3,1000
2025-05-05,12,9,2,1,800
2025-05-05,12,10,1,2,600
2025-05-05,12,11,2,1,1300
2025-05-05,15,1,6,1,2100
2025-05-05,15,2,3,6,6400
2025-05-05,15,3,6,1,2400
2025-05-05,15,4,5,4,6000
2025-05-05,15,5,1,3,600
2025-05-05,15,6,3,2,2600
2025-05-05,15,7,2,1,700
2025-05-05,15,8,1,2,700
2025-05-05,15,9,4,1,1200
2025-05-05,15,10,3,1,700
2025-05-05,14,1,1,3,600
2025-05-05,14,2,1,2,700
2025-05-05,14,3,1,4,1300
2025-05-05,14,4,1,2,700
2025-05-05,14,5,2,1,1200
2025-05-05,14,6,4,5,6300
2025-05-05,14,7,1,2,700
2025-05-05,14,8,1,5,900
2025-05-05,14,9,1,4,900
2025-05-05,14,10,1,3,900
2025-05-05,14,11,1,5,1300
2025-05-05,24,1,4,1,1500
2025-05-05,24,2,2,1,700
2025-05-05,24,3,1,5,1300
2025-05-05,24,4,4,1,1400
2025-05-05,24,5,3,1,1000
2025-05-05,24,6,4,1,1100
2025-05-05,24,7,5,1,1600
2025-05-05,24,8,3,1,800
2025-05-05,24,9,1,2,800
2025-05-05,24,10,2,1,1400
2025-05-05,19,1,1,3,600
2025-05-05,19,2,2,1,600
2025-05-05,19,3,1,3,500
2025-05-05,19,4,1,4,1000
2025-05-05,19,5,5,4,5200
2025-05-05,19,6,1,6,1300
2025-05-05,19,7,1,3,900
2025-05-05,19,8,2,1,700
2025-05-05,19,9,1,6,1700
2025-05-05,19,10,1,6,1500
2025-05-05,19,11,1,2,700
2025-05-06,04,1,1,4,1100
2025-05-06,04,2,6,1,3400
2025-05-06,04,3,2,6,5700
2025-05-06,04,4,4,1,1400
2025-05-06,04,5,2,1,1100
2025-05-06,04,6,2,3,3000
2025-05-06,04,7,1,2,500
2025-05-06,04,8,1,6,1900
2025-05-06,04,9,1,4,700
2025-05-06,04,10,2,1,1000
2025-05-06,13,1,1,4,1300
2025-05-06,13,2,1,2,700
2025-05-06,13,3,4,1,1400
2025-05-06,13,4,1,3,400
2025-05-06,13,5,1,3,700
2025-05-06,13,6,5,3,4600
2025-05-06,13,7,6,1,2700
2025-05-06,13,8,2,3,2100
2025-05-06,13,9,1,4,1100
2025-05-06,13,10,2,1,900
2025-05-06,13,11,1,2,700
2025-05-06,13,12,2,6,4200
2025-05-06,03,1,4,5,7900
2025-05-06,03,2,1,3,900
2025-05-06,03,3,6,2,6200
2025-05-06,03,4,1,5,1700
2025-05-06,03,5,1,6,1100
2025-05-06,03,6,2,1,900
2025-05-06,03,7,2,4,4200
2025-05-06,03,8,1,2,700
2025-05-06,03,9,1,5,1400
2025-05-06,03,10,1,2,400
2025-05-06,03,11,2,1,800
2025-05-06,03,12,4,1,1100
2025-05-06,08,1,1,6,1900
2025-05-06,08,2,1,6,1200
2025-05-06,08,3,5,2,4300
2025-05-06,08,4,1,3,500
2025-05-06,08,5,1,2,600
2025-05-06,08,6,1,2,500
2025-05-06,08,7,2,3,2300
2025-05-06,08,8,2,3,2400
2025-05-06,08,9,1,4,1000
2025-05-06,08,10,1,2,1000
2025-05-06,08,11,1,2,1000
2025-05-06,08,12,1,3,1000
2025-05-06,10,1,2,5,3200
2025-05-06,10,2,4,3,3900
2025-05-06,10,3,6,1,2500
2025-05-06,10,4,1,2,800
2025-05-06,10,5,1,3,900
2025-05-06,10,6,2,1,700
2025-05-06,10,7,2,1,600
2025-05-06,10,8,1,4,900
2025-05-06,10,9,1,4,1400
2025-05-06,10,10,5,2,5100
2025-05-06,17,1,1,6,2100
2025-05-06,17,2,1,2,900
2025-05-06,17,3,4,1,2000
2025-05-06,17,4,3,1,900
2025-05-06,17,5,2,1,1000
2025-05-06,17,6,1,5,900
2025-05-06,17,7,1,5,900
2025-05-06,17,8,1,3,800
2025-05-06,17,9,1,4,1500
2025-05-06,17,10,1,3,700
2025-05-06,17,11,1,3,700
2025-05-06,23,1,3,1,1000
2025-05-06,23,2,1,2,600
2025-05-06,23,3,1,4,1400
2025-05-06,23,4,1,4,1300
2025-05-06,23,5,1,3,800
2025-05-06,23,6,1,4,900
2025-05-06,23,7,4,1,1400
2025-05-06,23,8,1,2,800
2025-05-06,23,9,1,5,900
2025-05-06,23,10,1,3,600
2025-05-06,23,11,3,4,3500
2025-05-06,16,1,4,3,4100
2025-05-06,16,2,1,2,600
2025-05-06,16,3,1,2,600
2025-05-06,16,4,1,5,900
2025-05-06,16,5,4,5,8800
2025-05-06,16,6,1,2,600
2025-05-06,16,7,2,1,800
2025-05-06,16,8,2,1,1200
2025-05-06,16,9,1,4,1300
2025-05-06,16,10,1,2,500
2025-05-06,16,11,1,4,1000
2025-05-07,17,1,1,5,1000
2025-05-07,17,2,1,3,700
2025-05-07,17,3,4,1,1500
2025-05-07,17,4,1,5,600
2025-05-07,17,5,3,1,1300
2025-05-07,17,6,1,6,1100
2025-05-07,17,7,3,1,800
2025-05-07,17,8,1,3,1200
2025-05-07,17,9,1,4,1200
2025-05-07,17,10,1,4,1100
2025-05-07,17,11,1,6,1700
2025-05-07,11,1,1,3,800
2025-05-07,11,2,1,2,500
2025-05-07,11,3,1,2,600
2025-05-07,11,4,2,1,900
2025-05-07,11,5,5,1,2500
2025-05-07,11,6,2,1,800
2025-05-07,11,7,1,3,1100
2025-05-07,11,8,1,3,400
2025-05-07,11,9,1,3,1000
2025-05-07,11,10,3,1,1000
2025-05-07,11,11,1,6,1300
2025-05-07,11,12,1,3,1300
2025-05-07,02,1,1,4,1100
2025-05-07,02,2,1,3,800
2025-05-07,02,3,1,3,500
2025-05-07,02,4,1,2,800
2025-05-07,02,5,1,6,800
2025-05-07,02,6,1,2,700
2025-05-07,02,7,1,4,1700
2025-05-07,02,8,1,2,1000
2025-05-07,02,9,1,2,800
2025-05-07,02,10,1,3,600
2025-05-07,02,11,1,3,800
2025-05-07,14,1,1,2,700
2025-05-07,14,2,1,2,800
2025-05-07,14,3,1,3,700
2025-05-07,14,4,1,6,1500
2025-05-07,14,5,1,3,1200
2025-05-07,14,6,1,3,600
2025-05-07,14,7,1,4,800
2025-05-07,14,8,2,1,1100
2025-05-07,14,9,5,4,6800
2025-05-07,14,10,2,1,800
2025-05-07,07,1,5,1,1400
2025-05-07,07,2,3,1,1500
